Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level
Main gate,Morn,Tuesday,71.1827883,,Main gate,Noon,Tuesday,63.2290249,,Main gate,Afternoon,Tuesday,56.95686275,,Main gate,Morn,Wednesday,60.03678,,Main gate,Noon,Wednesday,,59.9251853,Main gate,Afternoon,Wednesday,66.01215686,,Main gate,Morn,Saturday,54.14098039,,Main gate,Noon,Saturday,69.3884534,,Main gate,Afternoon,Saturday,47.86705882,,Main gate,Morn,Sunday,51.09068596,,Main gate,Noon,Sunday,59.25866051,,Main gate,Afternoon,Sunday,55.07607843,,Nassau gate,Morn,Tuesday,53.76120186,,Nassau gate,Noon,Tuesday,72.67,,Nassau gate,Afternoon,Tuesday,60.54208,,Nassau gate,Morn,Wednesday,51.89486015,,Nassau gate,Noon,Wednesday,66.188209,,Nassau gate,Afternoon,Wednesday,56.71298,,Nassau gate,Morn,Saturday,61.18503447,,Nassau gate,Noon,Saturday,64.54983084,,Nassau gate,Afternoon,Saturday,65.91354054,,Nassau gate,Morn,Sunday,48.85446832,,Nassau gate,Noon,Sunday,63.09866164,,Nassau gate,Afternoon,Sunday,62.81719889,,Pearse gate,Morn,Tuesday,69.38854654,,Pearse gate,Noon,Tuesday,45.26829177,,Pearse gate,Afternoon,Tuesday,58.89494249,,Pearse gate,Morn,Wednesday,65.1248196,,Pearse gate,Noon,Wednesday,62.41461039,,Pearse gate,Afternoon,Wednesday,66.9998,,Pearse gate,Morn,Saturday,60.31626181,,Pearse gate,Noon,Saturday,61.7781231,,Pearse gate,Afternoon,Saturday,65.04035764,,Pearse gate,Morn,Sunday,52.53526066,,Pearse gate,Noon,Sunday,74.856,,Pearse gate,Afternoon,Sunday,41.58879202
Main gate,Morn,Tuesday,66.2945614,,Main gate,Noon,Tuesday,64.0067344,,Main gate,Afternoon,Tuesday,62.0354902,,Main gate,Morn,Wednesday,59.71356,,Main gate,Noon,Wednesday,,61.3915701,Main gate,Afternoon,Wednesday,64.52901961,,Main gate,Morn,Saturday,50.83098039,,Main gate,Noon,Saturday,67.6659727,,Main gate,Afternoon,Saturday,43.68392157,,Main gate,Morn,Sunday,51.43004491,,Main gate,Noon,Sunday,56.7136211,,Main gate,Afternoon,Sunday,47.00784314,,Nassau gate,Morn,Tuesday,52.95461111,,Nassau gate,Noon,Tuesday,71.8342,,Nassau gate,Afternoon,Tuesday,55.36317,,Nassau gate,Morn,Wednesday,51.49704432,,Nassau gate,Noon,Wednesday,65.2792477,,Nassau gate,Afternoon,Wednesday,56.7831,,Nassau gate,Morn,Saturday,66.09342552,,Nassau gate,Noon,Saturday,60.88615289,,Nassau gate,Afternoon,Saturday,61.79490823,,Nassau gate,Morn,Sunday,50.27402137,,Nassau gate,Noon,Sunday,65.26719007,,Nassau gate,Afternoon,Sunday,62.25450795,,Pearse gate,Morn,Tuesday,62.95290118,,Pearse gate,Noon,Tuesday,44.08707274,,Pearse gate,Afternoon,Tuesday,56.12946581,,Pearse gate,Morn,Wednesday,57.86116514,,Pearse gate,Noon,Wednesday,62.66913841,,Pearse gate,Afternoon,Wednesday,66.1284,,Pearse gate,Morn,Saturday,58.93332471,,Pearse gate,Noon,Saturday,65.9538186,,Pearse gate,Afternoon,Saturday,61.36144315,,Pearse gate,Morn,Sunday,54.17622263,,Pearse gate,Noon,Sunday,77.1928,,Pearse gate,Afternoon,Sunday,40.45908682
Main gate,Morn,Tuesday,66.893027,,Main gate,Noon,Tuesday,65.871394,,Main gate,Afternoon,Tuesday,57.51803922,,Main gate,Morn,Wednesday,58.68758,,Main gate,Noon,Wednesday,,67.0699211,Main gate,Afternoon,Wednesday,63.46627451,,Main gate,Morn,Saturday,53.46431373,,Main gate,Noon,Saturday,63.094695,,Main gate,Afternoon,Saturday,45.70823529,,Main gate,Morn,Sunday,54.49268064,,Main gate,Noon,Sunday,56.27333937,,Main gate,Afternoon,Sunday,45.77921569,,Nassau gate,Morn,Tuesday,53.16465604,,Nassau gate,Noon,Tuesday,73.088,,Nassau gate,Afternoon,Tuesday,56.98653,,Nassau gate,Morn,Wednesday,56.23354426,,Nassau gate,Noon,Wednesday,63.5768885,,Nassau gate,Afternoon,Wednesday,54.85793,,Nassau gate,Morn,Saturday,68.71868984,,Nassau gate,Noon,Saturday,64.67605511,,Nassau gate,Afternoon,Saturday,58.4867899,,Nassau gate,Morn,Sunday,48.2419596,,Nassau gate,Noon,Sunday,67.02750418,,Nassau gate,Afternoon,Sunday,66.08713804,,Pearse gate,Morn,Tuesday,61.7238365,,Pearse gate,Noon,Tuesday,35.15509424,,Pearse gate,Afternoon,Tuesday,59.24749792,,Pearse gate,Morn,Wednesday,63.93635058,,Pearse gate,Noon,Wednesday,66.64216868,,Pearse gate,Afternoon,Wednesday,64.5134,,Pearse gate,Morn,Saturday,56.79635585,,Pearse gate,Noon,Saturday,67.9165477,,Pearse gate,Afternoon,Saturday,62.28732412,,Pearse gate,Morn,Sunday,54.85289279,,Pearse gate,Noon,Sunday,76.5768,,Pearse gate,Afternoon,Sunday,43.14756651
Main gate,Morn,Tuesday,65.9161709,,Main gate,Noon,Tuesday,66.188209,,Main gate,Afternoon,Tuesday,60.21784314,,Main gate,Morn,Wednesday,57.07319,,Main gate,Noon,Wednesday,,67.6679259,Main gate,Afternoon,Wednesday,66.22705882,,Main gate,Morn,Saturday,54.56960784,,Main gate,Noon,Saturday,60.576354,,Main gate,Afternoon,Saturday,42.43117647,,Main gate,Morn,Sunday,60.18563055,,Main gate,Noon,Sunday,56.88227683,,Main gate,Afternoon,Sunday,44.3754902,,Nassau gate,Morn,Tuesday,54.90949995,,Nassau gate,Noon,Tuesday,76.2076,,Nassau gate,Afternoon,Tuesday,58.18437,,Nassau gate,Morn,Wednesday,63.64794291,,Nassau gate,Noon,Wednesday,64.5537731,,Nassau gate,Afternoon,Wednesday,61.18273,,Nassau gate,Morn,Saturday,66.22757856,,Nassau gate,Noon,Saturday,63.58762195,,Nassau gate,Afternoon,Saturday,57.28242837,,Nassau gate,Morn,Sunday,49.15309114,,Nassau gate,Noon,Sunday,60.74509862,,Nassau gate,Afternoon,Sunday,66.05351706,,Pearse gate,Morn,Tuesday,70.39182267,,Pearse gate,Noon,Tuesday,52.93146148,,Pearse gate,Afternoon,Tuesday,56.98880573,,Pearse gate,Morn,Wednesday,67.03599881,,Pearse gate,Noon,Wednesday,61.57756146,,Pearse gate,Afternoon,Wednesday,65.5398,,Pearse gate,Morn,Saturday,56.08391182,,Pearse gate,Noon,Saturday,64.7488775,,Pearse gate,Afternoon,Saturday,59.24770863,,Pearse gate,Morn,Sunday,52.93741017,,Pearse gate,Noon,Sunday,73.5328,,Pearse gate,Afternoon,Sunday,44.99176768
Main gate,Morn,Tuesday,64.3973516,,Main gate,Noon,Tuesday,65.2792477,,Main gate,Afternoon,Tuesday,57.60137255,,Main gate,Morn,Wednesday,57.58707,,Main gate,Noon,Wednesday,,58.7900892,Main gate,Afternoon,Wednesday,67.13647059,,Main gate,Morn,Saturday,56.41117647,,Main gate,Noon,Saturday,62.1522949,,Main gate,Afternoon,Saturday,45.62705882,,Main gate,Morn,Sunday,61.03481727,,Main gate,Noon,Sunday,59.5270042,,Main gate,Afternoon,Sunday,44.60392157,,Nassau gate,Morn,Tuesday,53.89724882,,Nassau gate,Noon,Tuesday,76.6192,,Nassau gate,Afternoon,Tuesday,54.20546,,Nassau gate,Morn,Wednesday,58.64680603,,Nassau gate,Noon,Wednesday,66.2191784,,Nassau gate,Afternoon,Wednesday,54.52076,,Nassau gate,Morn,Saturday,62.96218381,,Nassau gate,Noon,Saturday,60.55481555,,Nassau gate,Afternoon,Saturday,53.57024245,,Nassau gate,Morn,Sunday,48.40474905,,Nassau gate,Noon,Sunday,60.32597952,,Nassau gate,Afternoon,Sunday,62.90811308,,Pearse gate,Morn,Tuesday,65.27690048,,Pearse gate,Noon,Tuesday,41.5814344,,Pearse gate,Afternoon,Tuesday,58.08375629,,Pearse gate,Morn,Wednesday,64.65300684,,Pearse gate,Noon,Wednesday,63.82123453,,Pearse gate,Afternoon,Wednesday,65.7818,,Pearse gate,Morn,Saturday,56.52470356,,Pearse gate,Noon,Saturday,62.3559039,,Pearse gate,Afternoon,Saturday,54.96633583,,Pearse gate,Morn,Sunday,53.55560357,,Pearse gate,Noon,Sunday,70.0532,,Pearse gate,Afternoon,Sunday,48.80360164
Main gate,Morn,Tuesday,65.3513089,,Main gate,Noon,Tuesday,63.5768885,,Main gate,Afternoon,Tuesday,61.99647059,,Main gate,Morn,Wednesday,59.43261,,Main gate,Noon,Wednesday,,59.2911877,Main gate,Afternoon,Wednesday,73.57470588,,Main gate,Morn,Saturday,57.23607843,,Main gate,Noon,Saturday,59.734836,,Main gate,Afternoon,Saturday,43.88254902,,Main gate,Morn,Sunday,62.70540857,,Main gate,Noon,Sunday,69.07092842,,Main gate,Afternoon,Sunday,44.04588235,,Nassau gate,Morn,Tuesday,54.16517169,,Nassau gate,Noon,Tuesday,78.0992,,Nassau gate,Afternoon,Tuesday,53.77396,,Nassau gate,Morn,Wednesday,56.2183849,,Nassau gate,Noon,Wednesday,67.9870204,,Nassau gate,Afternoon,Wednesday,54.11532,,Nassau gate,Morn,Saturday,60.40273588,,Nassau gate,Noon,Saturday,64.64205956,,Nassau gate,Afternoon,Saturday,59.34725305,,Nassau gate,Morn,Sunday,46.70987805,,Nassau gate,Noon,Sunday,61.16459473,,Nassau gate,Afternoon,Sunday,61.65472498,,Pearse gate,Morn,Tuesday,65.45197916,,Pearse gate,Noon,Tuesday,49.20105707,,Pearse gate,Afternoon,Tuesday,61.56017195,,Pearse gate,Morn,Wednesday,65.45703846,,Pearse gate,Noon,Wednesday,60.15838043,,Pearse gate,Afternoon,Wednesday,70.086,,Pearse gate,Morn,Saturday,56.14242307,,Pearse gate,Noon,Saturday,65.0789333,,Pearse gate,Afternoon,Saturday,54.73951431,,Pearse gate,Morn,Sunday,55.37493104,,Pearse gate,Noon,Sunday,69.1594,,Pearse gate,Afternoon,Sunday,41.23195919
Main gate,Morn,Tuesday,67.1621554,,Main gate,Noon,Tuesday,64.5537731,,Main gate,Afternoon,Tuesday,66.71901961,,Main gate,Morn,Wednesday,57.86793,,Main gate,Noon,Wednesday,,58.7807715,Main gate,Afternoon,Wednesday,65.83882353,,Main gate,Morn,Saturday,55.31666667,,Main gate,Noon,Saturday,66.578451,,Main gate,Afternoon,Saturday,41.41313725,,Main gate,Morn,Sunday,57.93373462,,Main gate,Noon,Sunday,66.21830665,,Main gate,Afternoon,Sunday,47.66862745,,Nassau gate,Morn,Tuesday,53.51084393,,Nassau gate,Noon,Tuesday,76.4968,,Nassau gate,Afternoon,Tuesday,54.93899,,Nassau gate,Morn,Wednesday,58.4038214,,Nassau gate,Noon,Wednesday,67.1730956,,Nassau gate,Afternoon,Wednesday,51.82047,,Nassau gate,Morn,Saturday,60.06482854,,Nassau gate,Noon,Saturday,57.7576855,,Nassau gate,Afternoon,Saturday,60.59559505,,Nassau gate,Morn,Sunday,46.33504982,,Nassau gate,Noon,Sunday,60.25993304,,Nassau gate,Afternoon,Sunday,59.91009771,,Pearse gate,Morn,Tuesday,61.57586124,,Pearse gate,Noon,Tuesday,42.45723014,,Pearse gate,Afternoon,Tuesday,59.25444313,,Pearse gate,Morn,Wednesday,67.19581589,,Pearse gate,Noon,Wednesday,68.10742629,,Pearse gate,Afternoon,Wednesday,67.8586,,Pearse gate,Morn,Saturday,56.63073045,,Pearse gate,Noon,Saturday,63.3174918,,Pearse gate,Afternoon,Saturday,52.55810041,,Pearse gate,Morn,Sunday,56.94165769,,Pearse gate,Noon,Sunday,74.5048,,Pearse gate,Afternoon,Sunday,42.86356436
Main gate,Morn,Tuesday,67.0105247,,Main gate,Noon,Tuesday,66.2191784,,Main gate,Afternoon,Tuesday,66.95392157,,Main gate,Morn,Wednesday,60.60384,,Main gate,Noon,Wednesday,,57.8864462,Main gate,Afternoon,Wednesday,65.76745098,,Main gate,Morn,Saturday,54.73823529,,Main gate,Noon,Saturday,62.6885692,,Main gate,Afternoon,Saturday,44.30529412,,Main gate,Morn,Sunday,56.43067383,,Main gate,Noon,Sunday,66.99192269,,Main gate,Afternoon,Sunday,45.1845098,,Nassau gate,Morn,Tuesday,53.01357679,,Nassau gate,Noon,Tuesday,76.4996,,Nassau gate,Afternoon,Tuesday,53.15709,,Nassau gate,Morn,Wednesday,54.40674255,,Nassau gate,Noon,Wednesday,64.6290817,,Nassau gate,Afternoon,Wednesday,52.84033,,Nassau gate,Morn,Saturday,56.51284281,,Nassau gate,Noon,Saturday,57.79303774,,Nassau gate,Afternoon,Saturday,58.08213296,,Nassau gate,Morn,Sunday,47.69894238,,Nassau gate,Noon,Sunday,59.48804525,,Nassau gate,Afternoon,Sunday,58.87759949,,Pearse gate,Morn,Tuesday,61.66420139,,Pearse gate,Noon,Tuesday,40.92570024,,Pearse gate,Afternoon,Tuesday,55.79820331,,Pearse gate,Morn,Wednesday,64.43228239,,Pearse gate,Noon,Wednesday,68.4949231,,Pearse gate,Afternoon,Wednesday,64.5316,,Pearse gate,Morn,Saturday,56.28966222,,Pearse gate,Noon,Saturday,65.62188,,Pearse gate,Afternoon,Saturday,52.54177401,,Pearse gate,Morn,Sunday,55.81080632,,Pearse gate,Noon,Sunday,73.3778,,Pearse gate,Afternoon,Sunday,42.42364632
Main gate,Morn,Tuesday,67.5510149,,Main gate,Noon,Tuesday,67.9870204,,Main gate,Afternoon,Tuesday,65.74019608,,Main gate,Morn,Wednesday,60.30566,,Main gate,Noon,Wednesday,,61.3200311,Main gate,Afternoon,Wednesday,66.96705882,,Main gate,Morn,Saturday,55.52529412,,Main gate,Noon,Saturday,62.5201281,,Main gate,Afternoon,Saturday,40.89509804,,Main gate,Morn,Sunday,51.64483942,,Main gate,Noon,Sunday,60.75852556,,Main gate,Afternoon,Sunday,48.03745098,,Nassau gate,Morn,Tuesday,54.0132287,,Nassau gate,Noon,Tuesday,72.404,,Nassau gate,Afternoon,Tuesday,50.56833,,Nassau gate,Morn,Wednesday,51.76738297,,Nassau gate,Noon,Wednesday,64.5796402,,Nassau gate,Afternoon,Wednesday,55.77286,,Nassau gate,Morn,Saturday,57.14497593,,Nassau gate,Noon,Saturday,57.02857933,,Nassau gate,Afternoon,Saturday,56.23636154,,Nassau gate,Morn,Sunday,49.29732843,,Nassau gate,Noon,Sunday,57.75871117,,Nassau gate,Afternoon,Sunday,64.65314923,,Pearse gate,Morn,Tuesday,65.1086532,,Pearse gate,Noon,Tuesday,41.00864152,,Pearse gate,Afternoon,Tuesday,56.15147648,,Pearse gate,Morn,Wednesday,66.60928138,,Pearse gate,Noon,Wednesday,62.49273821,,Pearse gate,Afternoon,Wednesday,64.4412,,Pearse gate,Morn,Saturday,58.75103139,,Pearse gate,Noon,Saturday,57.4823273,,Pearse gate,Afternoon,Saturday,50.46065578,,Pearse gate,Morn,Sunday,54.37458365,,Pearse gate,Noon,Sunday,73.5342,,Pearse gate,Afternoon,Sunday,37.68743916
Main gate,Morn,Tuesday,68.2500681,,Main gate,Noon,Tuesday,67.1730956,,Main gate,Afternoon,Tuesday,66.72,,Main gate,Morn,Wednesday,58.02497,,Main gate,Noon,Wednesday,,63.3762615,Main gate,Afternoon,Wednesday,65.96254902,,Main gate,Morn,Saturday,54.75882353,,Main gate,Noon,Saturday,64.0636212,,Main gate,Afternoon,Saturday,47.12901961,,Main gate,Morn,Sunday,50.92601938,,Main gate,Noon,Sunday,55.64970912,,Main gate,Afternoon,Sunday,47.43745098,,Nassau gate,Morn,Tuesday,55.22553672,,Nassau gate,Noon,Tuesday,71.532,,Nassau gate,Afternoon,Tuesday,51.11074,,Nassau gate,Morn,Wednesday,51.66423404,,Nassau gate,Noon,Wednesday,70.0487857,,Nassau gate,Afternoon,Wednesday,57.90616,,Nassau gate,Morn,Saturday,59.04286773,,Nassau gate,Noon,Saturday,54.07035208,,Nassau gate,Afternoon,Saturday,54.23883436,,Nassau gate,Morn,Sunday,56.12320484,,Nassau gate,Noon,Sunday,57.30337574,,Nassau gate,Afternoon,Sunday,63.08911262,,Pearse gate,Morn,Tuesday,67.94201012,,Pearse gate,Noon,Tuesday,41.67418007,,Pearse gate,Afternoon,Tuesday,59.77159268,,Pearse gate,Morn,Wednesday,67.52858972,,Pearse gate,Noon,Wednesday,63.85145646,,Pearse gate,Afternoon,Wednesday,65.3878,,Pearse gate,Morn,Saturday,59.19470588,,Pearse gate,Noon,Saturday,62.4809608,,Pearse gate,Afternoon,Saturday,53.53012711,,Pearse gate,Morn,Sunday,55.46146905,,Pearse gate,Noon,Sunday,77.9574,,Pearse gate,Afternoon,Sunday,41.18558916
Main gate,Morn,Tuesday,65.9853236,,Main gate,Noon,Tuesday,64.6290817,,Main gate,Afternoon,Tuesday,61.91470588,,Main gate,Morn,Wednesday,58.73442,,Main gate,Noon,Wednesday,,65.5010216,Main gate,Afternoon,Wednesday,61.87705882,,Main gate,Morn,Saturday,56.54882353,,Main gate,Noon,Saturday,58.7577389,,Main gate,Afternoon,Saturday,45.29176471,,Main gate,Morn,Sunday,50.22305667,,Main gate,Noon,Sunday,52.95977623,,Main gate,Afternoon,Sunday,50.74215686,,Nassau gate,Morn,Tuesday,52.97108474,,Nassau gate,Noon,Tuesday,72.226,,Nassau gate,Afternoon,Tuesday,51.49522,,Nassau gate,Morn,Wednesday,54.66530822,,Nassau gate,Noon,Wednesday,62.34918,,Nassau gate,Afternoon,Wednesday,51.93201,,Nassau gate,Morn,Saturday,64.92112222,,Nassau gate,Noon,Saturday,59.9111542,,Nassau gate,Afternoon,Saturday,60.09822285,,Nassau gate,Morn,Sunday,54.61240443,,Nassau gate,Noon,Sunday,57.84319622,,Nassau gate,Afternoon,Sunday,63.13890796,,Pearse gate,Morn,Tuesday,67.98212693,,Pearse gate,Noon,Tuesday,37.90239023,,Pearse gate,Afternoon,Tuesday,64.83058075,,Pearse gate,Morn,Wednesday,64.16394528,,Pearse gate,Noon,Wednesday,60.90115399,,Pearse gate,Afternoon,Wednesday,64.0118,,Pearse gate,Morn,Saturday,56.84994202,,Pearse gate,Noon,Saturday,61.8755468,,Pearse gate,Afternoon,Saturday,63.63953946,,Pearse gate,Morn,Sunday,55.27356013,,Pearse gate,Noon,Sunday,78.6038,,Pearse gate,Afternoon,Sunday,44.36536738
Main gate,Morn,Tuesday,66.0959662,,Main gate,Noon,Tuesday,64.5796402,,Main gate,Afternoon,Tuesday,65.88372549,,Main gate,Morn,Wednesday,58.53853,,Main gate,Noon,Wednesday,,65.8645864,Main gate,Afternoon,Wednesday,63.37058824,,Main gate,Morn,Saturday,56.70215686,,Main gate,Noon,Saturday,62.4905813,,Main gate,Afternoon,Saturday,48.03372549,,Main gate,Morn,Sunday,50.89575358,,Main gate,Noon,Sunday,51.91979702,,Main gate,Afternoon,Sunday,48.41823529,,Nassau gate,Morn,Tuesday,52.47509843,,Nassau gate,Noon,Tuesday,72.6396,,Nassau gate,Afternoon,Tuesday,52.5764,,Nassau gate,Morn,Wednesday,64.25211788,,Nassau gate,Noon,Wednesday,64.2693466,,Nassau gate,Afternoon,Wednesday,56.91973,,Nassau gate,Morn,Saturday,65.19090749,,Nassau gate,Noon,Saturday,54.02194447,,Nassau gate,Afternoon,Saturday,56.89986694,,Nassau gate,Morn,Sunday,48.96356062,,Nassau gate,Noon,Sunday,57.20909185,,Nassau gate,Afternoon,Sunday,59.77743011,,Pearse gate,Morn,Tuesday,66.50519223,,Pearse gate,Noon,Tuesday,47.56195427,,Pearse gate,Afternoon,Tuesday,63.13514892,,Pearse gate,Morn,Wednesday,65.01335746,,Pearse gate,Noon,Wednesday,57.81715303,,Pearse gate,Afternoon,Wednesday,61.1728,,Pearse gate,Morn,Saturday,57.02738495,,Pearse gate,Noon,Saturday,65.4407473,,Pearse gate,Afternoon,Saturday,67.19893438,,Pearse gate,Morn,Sunday,53.4752583,,Pearse gate,Noon,Sunday,77.6414,,Pearse gate,Afternoon,Sunday,41.82455722
Main gate,Morn,Tuesday,65.4408357,,Main gate,Noon,Tuesday,70.0487857,,Main gate,Afternoon,Tuesday,71.64411765,,Main gate,Morn,Wednesday,56.61112,,Main gate,Noon,Wednesday,,63.0213385,Main gate,Afternoon,Wednesday,59.46176471,,Main gate,Morn,Saturday,58.30509804,,Main gate,Noon,Saturday,57.229648,,Main gate,Afternoon,Saturday,43.38019608,,Main gate,Morn,Sunday,51.73977652,,Main gate,Noon,Sunday,51.49131777,,Main gate,Afternoon,Sunday,45.57980392,,Nassau gate,Morn,Tuesday,54.4842686,,Nassau gate,Noon,Tuesday,71.4372,,Nassau gate,Afternoon,Tuesday,56.2148,,Nassau gate,Morn,Wednesday,61.72374892,,Nassau gate,Noon,Wednesday,65.4124539,,Nassau gate,Afternoon,Wednesday,57.42409,,Nassau gate,Morn,Saturday,66.11931504,,Nassau gate,Noon,Saturday,58.22006199,,Nassau gate,Afternoon,Saturday,61.75127995,,Nassau gate,Morn,Sunday,57.74960455,,Nassau gate,Noon,Sunday,56.50595535,,Nassau gate,Afternoon,Sunday,59.90269618,,Pearse gate,Morn,Tuesday,68.98220126,,Pearse gate,Noon,Tuesday,46.29968762,,Pearse gate,Afternoon,Tuesday,65.3408815,,Pearse gate,Morn,Wednesday,65.13616105,,Pearse gate,Noon,Wednesday,61.50361084,,Pearse gate,Afternoon,Wednesday,63.3724,,Pearse gate,Morn,Saturday,58.29463787,,Pearse gate,Noon,Saturday,64.9916946,,Pearse gate,Afternoon,Saturday,63.4582569,,Pearse gate,Morn,Sunday,52.92268656,,Pearse gate,Noon,Sunday,74.0958,,Pearse gate,Afternoon,Sunday,45.40315553
Main gate,Morn,Tuesday,65.6394696,,Main gate,Noon,Tuesday,62.34918,,Main gate,Afternoon,Tuesday,65.22,,Main gate,Morn,Wednesday,56.22026,,Main gate,Noon,Wednesday,,61.9256305,Main gate,Afternoon,Wednesday,57.97666667,,Main gate,Morn,Saturday,55.46098039,,Main gate,Noon,Saturday,60.4703069,,Main gate,Afternoon,Saturday,45.92411765,,Main gate,Morn,Sunday,50.51557606,,Main gate,Noon,Sunday,52.38698401,,Main gate,Afternoon,Sunday,48.22372549,,Nassau gate,Morn,Tuesday,55.48389789,,Nassau gate,Noon,Tuesday,73.678,,Nassau gate,Afternoon,Tuesday,60.34879,,Nassau gate,Morn,Wednesday,59.59437672,,Nassau gate,Noon,Wednesday,66.5410026,,Nassau gate,Afternoon,Wednesday,54.70614,,Nassau gate,Morn,Saturday,64.15331607,,Nassau gate,Noon,Saturday,63.65574598,,Nassau gate,Afternoon,Saturday,60.80576053,,Nassau gate,Morn,Sunday,53.90527283,,Nassau gate,Noon,Sunday,60.88137871,,Nassau gate,Afternoon,Sunday,62.04399814,,Pearse gate,Morn,Tuesday,69.44673356,,Pearse gate,Noon,Tuesday,37.04928674,,Pearse gate,Afternoon,Tuesday,63.41194296,,Pearse gate,Morn,Wednesday,66.89022489,,Pearse gate,Noon,Wednesday,61.54164283,,Pearse gate,Afternoon,Wednesday,65.8232,,Pearse gate,Morn,Saturday,56.88069261,,Pearse gate,Noon,Saturday,63.2542198,,Pearse gate,Afternoon,Saturday,60.03587079,,Pearse gate,Morn,Sunday,52.75223145,,Pearse gate,Noon,Sunday,72.492,,Pearse gate,Afternoon,Sunday,48.28473577
Main gate,Morn,Tuesday,66.2515622,,Main gate,Noon,Tuesday,64.2693466,,Main gate,Afternoon,Tuesday,68.52882353,,Main gate,Morn,Wednesday,60.71705,,Main gate,Noon,Wednesday,,65.740357,Main gate,Afternoon,Wednesday,66.75823529,,Main gate,Morn,Saturday,52.06803922,,Main gate,Noon,Saturday,63.36054,,Main gate,Afternoon,Saturday,44.93313725,,Main gate,Morn,Sunday,59.11963769,,Main gate,Noon,Sunday,51.50410869,,Main gate,Afternoon,Sunday,46.97117647,,Nassau gate,Morn,Tuesday,53.42497289,,Nassau gate,Noon,Tuesday,70.8286,,Nassau gate,Afternoon,Tuesday,57.39077,,Nassau gate,Morn,Wednesday,55.19332432,,Nassau gate,Noon,Wednesday,67.2647798,,Nassau gate,Afternoon,Wednesday,56.54944,,Nassau gate,Morn,Saturday,68.03040445,,Nassau gate,Noon,Saturday,58.74039223,,Nassau gate,Afternoon,Saturday,62.28858502,,Nassau gate,Morn,Sunday,51.96020293,,Nassau gate,Noon,Sunday,62.66673296,,Nassau gate,Afternoon,Sunday,64.14856647,,Pearse gate,Morn,Tuesday,68.10271725,,Pearse gate,Noon,Tuesday,45.62135495,,Pearse gate,Afternoon,Tuesday,66.24545786,,Pearse gate,Morn,Wednesday,67.22105382,,Pearse gate,Noon,Wednesday,64.96311831,,Pearse gate,Afternoon,Wednesday,62.4942,,Pearse gate,Morn,Saturday,56.14976781,,Pearse gate,Noon,Saturday,62.8993322,,Pearse gate,Afternoon,Saturday,56.35613988,,Pearse gate,Morn,Sunday,53.12159568,,Pearse gate,Noon,Sunday,73.3196,,Pearse gate,Afternoon,Sunday,43.10009533
